ID_Producto,Codigo_Producto,Nombre_Producto,Categoria,Subcategoria,Color,Talla,Peso_Libras,Unidad_Medida,Linea_Producto,Clase_Producto,Estilo,Costo_Estandar,Precio_Lista,Margen_Bruto_$,Margen_Bruto_%,Stock_Actual,Valor_Inventario_Costo,Valor_Inventario_Precio_Lista,Ubicaciones_Disponibles,Estado_Inventario,Tipo_Adquisicion,Dias_Fabricacion,Punto_Reorden,Stock_Seguridad,Total_Ordenes_Historicas,Unidades_Vendidas_Historicas,Precio_Promedio_Vendido,Precio_Minimo_Vendido,Precio_Maximo_Vendido,Ingresos_Totales_Historicos,Descuento_Promedio_Historico_%,Descuento_Maximo_Historico_%,Descuento_Minimo_Sugerido_%,Descuento_Maximo_Sugerido_%,Indice_Rotacion,Dias_Desde_Ultima_Venta,Fecha_Inicio_Venta,Fecha_Fin_Venta,Fecha_Descontinuado,Primera_Venta_Real,Ultima_Venta_Real,Clasificacion_Ventas,Clasificacion_Margen,Precio_Con_Descuento_Minimo,Precio_Con_Descuento_Maximo,Rentabilidad_Unitaria_Min,Rentabilidad_Unitaria_Max,Potencial_Ingresos_Stock_Actual,Score_Prioridad_Venta
330,EC-T209,Touring End Caps,,,,,,,,,,0.0,0.0,0.0,,1571,0.0,0.0,3,Stock_Alto,Fabricado_Interno,1,750,1000,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,2008-04-30,,,,,Sobrestockeado,Margen_Bajo,,,,,0.0,
452,LN-5400,Lock Nut 2,,,,,,,,,,0.0,0.0,0.0,,1565,0.0,0.0,3,Stock_Alto,Comprado_Externo,0,750,1000,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,2008-04-30,,,,,Sobrestockeado,Margen_Bajo,,,,,0.0,
449,LN-4400,Lock Nut 1,,,,,,,,,,0.0,0.0,0.0,,1560,0.0,0.0,3,Stock_Alto,Comprado_Externo,0,750,1000,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,2008-04-30,,,,,Sobrestockeado,Margen_Bajo,,,,,0.0,
451,LN-5162,Lock Nut 11,,,,,,,,,,0.0,0.0,0.0,,1556,0.0,0.0,3,Stock_Alto,Comprado_Externo,0,750,1000,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,2008-04-30,,,,,Sobrestockeado,Margen_Bajo,,,,,0.0,
450,LN-5161,Lock Nut 10,,,,,,,,,,0.0,0.0,0.0,,1546,0.0,0.0,3,Stock_Alto,Comprado_Externo,0,750,1000,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,2008-04-30,,,,,Sobrestockeado,Margen_Bajo,,,,,0.0,
331,FE-3760,Fork End,,,,,,,,,,0.0,0.0,0.0,,1405,0.0,0.0,3,Stock_Alto,Fabricado_Interno,1,600,800,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,2008-04-30,,,,,Sobrestockeado,Margen_Bajo,,,,,0.0,
327,DT-2377,Down Tube,,,,,,,,,,0.0,0.0,0.0,,1364,0.0,0.0,3,Stock_Alto,Fabricado_Interno,1,600,800,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,2008-04-30,,,,,Sobrestockeado,Margen_Bajo,,,,,0.0,
513,RM-T801,Touring Rim,,,,,460.0,,,,,0.0,0.0,0.0,,1364,0.0,0.0,2,Stock_Alto,Comprado_Externo,0,600,800,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,2008-04-30,,,,,Sobrestockeado,Margen_Bajo,,,,,0.0,
316,BL-2036,Blade,,,,,,,,,,0.0,0.0,0.0,,1361,0.0,0.0,3,Stock_Alto,Fabricado_Interno,1,600,800,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,2008-04-30,,,,,Sobrestockeado,Margen_Bajo,,,,,0.0,
3,BE-2349,BB Ball Bearing,,,,,,,,,,0.0,0.0,0.0,,1352,0.0,0.0,3,Stock_Alto,Fabricado_Interno,1,600,800,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,2008-04-30,,,,,Sobrestockeado,Margen_Bajo,,,,,0.0,
350,FC-3654,Fork Crown,,,,,,,,,,0.0,0.0,0.0,,1341,0.0,0.0,3,Stock_Alto,Fabricado_Interno,1,600,800,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,2008-04-30,,,,,Sobrestockeado,Margen_Bajo,,,,,0.0,
398,HT-2981,Handlebar Tube,,,,,,,,,,0.0,0.0,0.0,,1326,0.0,0.0,3,Stock_Alto,Fabricado_Interno,1,600,800,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,2008-04-30,,,,,Sobrestockeado,Margen_Bajo,,,,,0.0,
4,BE-2908,Headset Ball Bearings,,,,,,,,,,0.0,0.0,0.0,,1322,0.0,0.0,3,Stock_Alto,Comprado_Externo,0,600,800,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,2008-04-30,,,,,Sobrestockeado,Margen_Bajo,,,,,0.0,
399,HT-8019,Head Tube,,,,,,,,,,0.0,0.0,0.0,,1308,0.0,0.0,3,Stock_Alto,Fabricado_Interno,1,600,800,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,2008-04-30,,,,,Sobrestockeado,Margen_Bajo,,,,,0.0,
525,SH-4562,LL Shell,,,,,,,,L ,,0.0,0.0,0.0,,1263,0.0,0.0,2,Stock_Alto,Comprado_Externo,0,600,800,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,2008-04-30,,,,,Sobrestockeado,Margen_Bajo,,,,,0.0,
532,SS-2985,Seat Stays,,,,,,,,,,0.0,0.0,0.0,,1257,0.0,0.0,2,Stock_Alto,Fabricado_Interno,1,600,800,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,2008-04-30,,,,,Sobrestockeado,Margen_Bajo,,,,,0.0,
509,RM-M823,HL Mountain Rim,,,,,400.0,,,,,0.0,0.0,0.0,,1247,0.0,0.0,2,Stock_Alto,Comprado_Externo,0,600,800,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,2008-04-30,,,,,Sobrestockeado,Margen_Bajo,,,,,0.0,
508,RM-M692,ML Mountain Rim,,,,,450.0,,,M ,,0.0,0.0,0.0,,1231,0.0,0.0,2,Stock_Alto,Comprado_Externo,0,600,800,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,2008-04-30,,,,,Sobrestockeado,Margen_Bajo,,,,,0.0,
507,RM-M464,LL Mountain Rim,,,,,435.0,,,L ,,0.0,0.0,0.0,,1215,0.0,0.0,2,Stock_Alto,Comprado_Externo,0,600,800,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,2008-04-30,,,,,Sobrestockeado,Margen_Bajo,,,,,0.0,
526,SH-9312,HL Shell,,,,,,,,,,0.0,0.0,0.0,,1211,0.0,0.0,2,Stock_Alto,Comprado_Externo,0,600,800,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,2008-04-30,,,,,Sobrestockeado,Margen_Bajo,,,,,0.0,
320,CB-2903,Chainring Bolts,,,Silver,,,,,,,0.0,0.0,0.0,,1136,0.0,0.0,3,Stock_Alto,Comprado_Externo,0,750,1000,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,2008-04-30,,,,,Sobrestockeado,Margen_Bajo,,,,,0.0,
414,LI-1201,Internal Lock Washer 9,,,,,,,,,,0.0,0.0,0.0,,1119,0.0,0.0,3,Stock_Alto,Comprado_Externo,0,750,1000,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,2008-04-30,,,,,Sobrestockeado,Margen_Bajo,,,,,0.0,
2,BA-8327,Bearing Ball,,,,,,,,,,0.0,0.0,0.0,,1109,0.0,0.0,3,Stock_Alto,Comprado_Externo,0,750,1000,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,2008-04-30,,,,,Sobrestockeado,Margen_Bajo,,,,,0.0,
415,LI-1400,Internal Lock Washer 5,,,,,,,,,,0.0,0.0,0.0,,1104,0.0,0.0,3,Stock_Alto,Comprado_Externo,0,750,1000,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,2008-04-30,,,,,Sobrestockeado,Margen_Bajo,,,,,0.0,
341,FW-1000,Flat Washer 1,,,,,,,,,,0.0,0.0,0.0,,1103,0.0,0.0,3,Stock_Alto,Comprado_Externo,0,750,1000,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,2008-04-30,,,,,Sobrestockeado,Margen_Bajo,,,,,0.0,
359,HJ-1213,Thin-Jam Hex Nut 9,,,,,,,,,,0.0,0.0,0.0,,1103,0.0,0.0,3,Stock_Alto,Comprado_Externo,0,750,1000,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,2008-04-30,,,,,Sobrestockeado,Margen_Bajo,,,,,0.0,
368,HJ-5162,Thin-Jam Hex Nut 4,,,,,,,,,,0.0,0.0,0.0,,1103,0.0,0.0,3,Stock_Alto,Comprado_Externo,0,750,1000,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,2008-04-30,,,,,Sobrestockeado,Margen_Bajo,,,,,0.0,
342,FW-1200,Flat Washer 6,,,,,,,,,,0.0,0.0,0.0,,1093,0.0,0.0,3,Stock_Alto,Comprado_Externo,0,750,1000,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,2008-04-30,,,,,Sobrestockeado,Margen_Bajo,,,,,0.0,
416,LI-3800,Internal Lock Washer 7,,,,,,,,,,0.0,0.0,0.0,,1090,0.0,0.0,3,Stock_Alto,Comprado_Externo,0,750,1000,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,2008-04-30,,,,,Sobrestockeado,Margen_Bajo,,,,,0.0,
1,AR-5381,Adjustable Race,,,,,,,,,,0.0,0.0,0.0,,1085,0.0,0.0,3,Stock_Alto,Comprado_Externo,0,750,1000,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,2008-04-30,,,,,Sobrestockeado,Margen_Bajo,,,,,0.0,
369,HJ-5811,Thin-Jam Hex Nut 13,,,,,,,,,,0.0,0.0,0.0,,1084,0.0,0.0,3,Stock_Alto,Comprado_Externo,0,750,1000,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,2008-04-30,,,,,Sobrestockeado,Margen_Bajo,,,,,0.0,
360,HJ-1220,Thin-Jam Hex Nut 10,,,,,,,,,,0.0,0.0,0.0,,1084,0.0,0.0,3,Stock_Alto,Comprado_Externo,0,750,1000,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,2008-04-30,,,,,Sobrestockeado,Margen_Bajo,,,,,0.0,
504,RA-2345,Cup-Shaped Race,,,,,,,,,,0.0,0.0,0.0,,1084,0.0,0.0,3,Stock_Alto,Comprado_Externo,0,750,1000,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,2008-04-30,,,,,Sobrestockeado,Margen_Bajo,,,,,0.0,
476,MA-7075,Metal Angle,,,,,,,,,,0.0,0.0,0.0,,1083,0.0,0.0,3,Stock_Alto,Comprado_Externo,0,750,1000,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,2008-04-30,,,,,Sobrestockeado,Margen_Bajo,,,,,0.0,
477,MB-2024,Metal Bar 1,,,,,,,,,,0.0,0.0,0.0,,1079,0.0,0.0,3,Stock_Alto,Comprado_Externo,0,750,1000,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,2008-04-30,,,,,Sobrestockeado,Margen_Bajo,,,,,0.0,
344,FW-3400,Flat Washer 9,,,,,,,,,,0.0,0.0,0.0,,1072,0.0,0.0,3,Stock_Alto,Comprado_Externo,0,750,1000,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,2008-04-30,,,,,Sobrestockeado,Margen_Bajo,,,,,0.0,
408,LE-5160,External Lock Washer 6,,,,,,,,,,0.0,0.0,0.0,,1057,0.0,0.0,3,Stock_Alto,Comprado_Externo,0,750,1000,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,2008-04-30,,,,,Sobrestockeado,Margen_Bajo,,,,,0.0,
364,HJ-3416,Thin-Jam Hex Nut 16,,,,,,,,,,0.0,0.0,0.0,,1052,0.0,0.0,3,Stock_Alto,Comprado_Externo,0,750,1000,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,2008-04-30,,,,,Sobrestockeado,Margen_Bajo,,,,,0.0,
409,LE-6000,External Lock Washer 1,,,,,,,,,,0.0,0.0,0.0,,1046,0.0,0.0,3,Stock_Alto,Comprado_Externo,0,750,1000,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,2008-04-30,,,,,Sobrestockeado,Margen_Bajo,,,,,0.0,
410,LE-7160,External Lock Washer 8,,,,,,,,,,0.0,0.0,0.0,,1037,0.0,0.0,3,Stock_Alto,Comprado_Externo,0,750,1000,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,2008-04-30,,,,,Sobrestockeado,Margen_Bajo,,,,,0.0,
366,HJ-3824,Thin-Jam Hex Nut 6,,,,,,,,,,0.0,0.0,0.0,,1029,0.0,0.0,3,Stock_Alto,Comprado_Externo,0,750,1000,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,2008-04-30,,,,,Sobrestockeado,Margen_Bajo,,,,,0.0,
479,MP-2066,Metal Plate 2,,,,,,,,,,0.0,0.0,0.0,,1029,0.0,0.0,3,Stock_Alto,Comprado_Externo,0,750,1000,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,2008-04-30,,,,,Sobrestockeado,Margen_Bajo,,,,,0.0,
362,HJ-1428,Thin-Jam Hex Nut 2,,,,,,,,,,0.0,0.0,0.0,,1026,0.0,0.0,3,Stock_Alto,Comprado_Externo,0,750,1000,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,2008-04-30,,,,,Sobrestockeado,Margen_Bajo,,,,,0.0,
481,MP-4960,Metal Plate 3,,,,,,,,,,0.0,0.0,0.0,,997,0.0,0.0,3,Stock_Alto,Comprado_Externo,0,750,1000,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,2008-04-30,,,,,Sobrestockeado,Margen_Bajo,,,,,0.0,
484,MS-1981,Metal Sheet 7,,,,,,,,,,0.0,0.0,0.0,,997,0.0,0.0,3,Stock_Alto,Comprado_Externo,0,750,1000,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,2008-04-30,,,,,Sobrestockeado,Margen_Bajo,,,,,0.0,
487,MS-2348,Metal Sheet 6,,,,,,,,,,0.0,0.0,0.0,,992,0.0,0.0,3,Stock_Alto,Comprado_Externo,0,750,1000,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,2008-04-30,,,,,Sobrestockeado,Margen_Bajo,,,,,0.0,
402,KW-4091,Keyed Washer,,,,,,,,,,0.0,0.0,0.0,,990,0.0,0.0,3,Stock_Alto,Comprado_Externo,0,750,1000,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,2008-04-30,,,,,Sobrestockeado,Margen_Bajo,,,,,0.0,
403,LE-1000,External Lock Washer 3,,,,,,,,,,0.0,0.0,0.0,,981,0.0,0.0,3,Stock_Alto,Comprado_Externo,0,750,1000,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,2008-04-30,,,,,Sobrestockeado,Margen_Bajo,,,,,0.0,
497,PB-6109,Pinch Bolt,,,,,,,,,,0.0,0.0,0.0,,973,0.0,0.0,3,Stock_Alto,Comprado_Externo,0,750,1000,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,2008-04-30,,,,,Sobrestockeado,Margen_Bajo,,,,,0.0,
404,LE-1200,External Lock Washer 4,,,,,,,,,,0.0,0.0,0.0,,972,0.0,0.0,3,Stock_Alto,Comprado_Externo,0,750,1000,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,2008-04-30,,,,,Sobrestockeado,Margen_Bajo,,,,,0.0,
505,RA-7490,Cone-Shaped Race,,,,,,,,,,0.0,0.0,0.0,,970,0.0,0.0,3,Stock_Alto,Comprado_Externo,0,750,1000,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,2008-04-30,,,,,Sobrestockeado,Margen_Bajo,,,,,0.0,
405,LE-1201,External Lock Washer 9,,,,,,,,,,0.0,0.0,0.0,,963,0.0,0.0,3,Stock_Alto,Comprado_Externo,0,750,1000,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,2008-04-30,,,,,Sobrestockeado,Margen_Bajo,,,,,0.0,
406,LE-1400,External Lock Washer 5,,,,,,,,,,0.0,0.0,0.0,,952,0.0,0.0,3,Stock_Alto,Comprado_Externo,0,750,1000,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,2008-04-30,,,,,Sobrestockeado,Margen_Bajo,,,,,0.0,
377,HN-1213,Hex Nut 16,,,,,,,,,,0.0,0.0,0.0,,941,0.0,0.0,3,Stock_Alto,Comprado_Externo,0,750,1000,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,2008-04-30,,,,,Sobrestockeado,Margen_Bajo,,,,,0.0,
345,FW-3800,Flat Washer 4,,,,,,,,,,0.0,0.0,0.0,,936,0.0,0.0,3,Stock_Alto,Comprado_Externo,0,750,1000,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,2008-04-30,,,,,Sobrestockeado,Margen_Bajo,,,,,0.0,
488,MS-6061,Metal Sheet 1,,,,,,,,,,0.0,0.0,0.0,,935,0.0,0.0,3,Stock_Alto,Comprado_Externo,0,750,1000,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,2008-04-30,,,,,Sobrestockeado,Margen_Bajo,,,,,0.0,
349,FW-9160,Flat Washer 7,,,,,,,,,,0.0,0.0,0.0,,926,0.0,0.0,3,Stock_Alto,Comprado_Externo,0,750,1000,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,2008-04-30,,,,,Sobrestockeado,Margen_Bajo,,,,,0.0,
378,HN-1220,Hex Nut 17,,,,,,,,,,0.0,0.0,0.0,,926,0.0,0.0,3,Stock_Alto,Comprado_Externo,0,750,1000,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,2008-04-30,,,,,Sobrestockeado,Margen_Bajo,,,,,0.0,
375,HN-1024,Hex Nut 5,,,,,,,,,,0.0,0.0,0.0,,925,0.0,0.0,3,Stock_Alto,Comprado_Externo,0,750,1000,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,2008-04-30,,,,,Sobrestockeado,Margen_Bajo,,,,,0.0,
485,MS-2259,Metal Sheet 4,,,,,,,,,,0.0,0.0,0.0,,924,0.0,0.0,3,Stock_Alto,Comprado_Externo,0,750,1000,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,2008-04-30,,,,,Sobrestockeado,Margen_Bajo,,,,,0.0,
482,MS-0253,Metal Sheet 2,,,,,,,,,,0.0,0.0,0.0,,924,0.0,0.0,3,Stock_Alto,Comprado_Externo,0,750,1000,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,2008-04-30,,,,,Sobrestockeado,Margen_Bajo,,,,,0.0,
491,NI-9522,HL Nipple,,,,,,,,,,0.0,0.0,0.0,,922,0.0,0.0,3,Stock_Alto,Comprado_Externo,0,750,1000,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,2008-04-30,,,,,Sobrestockeado,Margen_Bajo,,,,,0.0,
418,LI-5800,Internal Lock Washer 10,,,,,,,,,,0.0,0.0,0.0,,919,0.0,0.0,3,Stock_Alto,Comprado_Externo,0,750,1000,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,2008-04-30,,,,,Sobrestockeado,Margen_Bajo,,,,,0.0,
374,HJ-9161,Thin-Jam Hex Nut 11,,,,,,,,,,0.0,0.0,0.0,,916,0.0,0.0,3,Stock_Alto,Comprado_Externo,0,750,1000,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,2008-04-30,,,,,Sobrestockeado,Margen_Bajo,,,,,0.0,
419,LI-6000,Internal Lock Washer 1,,,,,,,,,,0.0,0.0,0.0,,914,0.0,0.0,3,Stock_Alto,Comprado_Externo,0,750,1000,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,2008-04-30,,,,,Sobrestockeado,Margen_Bajo,,,,,0.0,
394,HN-7162,Hex Nut 15,,,,,,,,,,0.0,0.0,0.0,,911,0.0,0.0,3,Stock_Alto,Comprado_Externo,0,750,1000,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,2008-04-30,,,,,Sobrestockeado,Margen_Bajo,,,,,0.0,
348,FW-7160,Flat Washer 5,,,,,,,,,,0.0,0.0,0.0,,911,0.0,0.0,3,Stock_Alto,Comprado_Externo,0,750,1000,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,2008-04-30,,,,,Sobrestockeado,Margen_Bajo,,,,,0.0,
420,LI-7160,Internal Lock Washer 8,,,,,,,,,,0.0,0.0,0.0,,909,0.0,0.0,3,Stock_Alto,Comprado_Externo,0,750,1000,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,2008-04-30,,,,,Sobrestockeado,Margen_Bajo,,,,,0.0,
373,HJ-9080,Thin-Jam Hex Nut 12,,,,,,,,,,0.0,0.0,0.0,,906,0.0,0.0,3,Stock_Alto,Comprado_Externo,0,750,1000,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,2008-04-30,,,,,Sobrestockeado,Margen_Bajo,,,,,0.0,
421,LI-8000,Internal Lock Washer 2,,,,,,,,,,0.0,0.0,0.0,,905,0.0,0.0,3,Stock_Alto,Comprado_Externo,0,750,1000,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,2008-04-30,,,,,Sobrestockeado,Margen_Bajo,,,,,0.0,
912,SE-R908,ML Road Seat/Saddle,Components,Saddles,,,,,T ,M ,,17.3782,39.14,21.76,55.59,901,15657.76,35265.14,3,Stock_Alto,Comprado_Externo,1,375,500,0,0,0.0,0.0,0.0,0.0,0.0,0.0,16.68,38.91,0,,2013-05-30,,,,,Sobrestockeado,Margen_Alto,32.61,23.91,15.23,6.53,35265.14,17.95
372,HJ-7162,Thin-Jam Hex Nut 8,,,,,,,,,,0.0,0.0,0.0,,897,0.0,0.0,3,Stock_Alto,Comprado_Externo,0,750,1000,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,2008-04-30,,,,,Sobrestockeado,Margen_Bajo,,,,,0.0,
347,FW-5800,Flat Washer 8,,,,,,,,,,0.0,0.0,0.0,,896,0.0,0.0,3,Stock_Alto,Comprado_Externo,0,750,1000,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,2008-04-30,,,,,Sobrestockeado,Margen_Bajo,,,,,0.0,
370,HJ-5818,Thin-Jam Hex Nut 14,,,,,,,,,,0.0,0.0,0.0,,883,0.0,0.0,3,Stock_Alto,Comprado_Externo,0,750,1000,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,2008-04-30,,,,,Sobrestockeado,Margen_Bajo,,,,,0.0,
332,FH-2981,Freewheel,,,Silver,,,,,,,0.0,0.0,0.0,,844,0.0,0.0,3,Stock_Alto,Comprado_Externo,0,375,500,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,2008-04-30,,,,,Sobrestockeado,Margen_Bajo,,,,,0.0,
522,SA-T872,HL Touring Seat Assembly,,,,,,,,,,145.87,196.92,51.05,25.92,836,121947.32,164625.12,3,Stock_Alto,Fabricado_Interno,1,375,500,0,0,0.0,0.0,0.0,0.0,0.0,0.0,7.78,18.14,0,,2008-04-30,,,,,Sobrestockeado,Margen_Bajo,181.6,161.2,35.73,15.33,164625.12,8.92
535,TP-0923,Tension Pulley,,,,,,,,,,0.0,0.0,0.0,,836,0.0,0.0,2,Stock_Alto,Comprado_Externo,0,600,800,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,2008-04-30,,,,,Sobrestockeado,Margen_Bajo,,,,,0.0,
533,ST-9828,Seat Tube,,,,,,,,,,0.0,0.0,0.0,,831,0.0,0.0,2,Stock_Alto,Fabricado_Interno,1,375,500,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,2008-04-30,,,,,Sobrestockeado,Margen_Bajo,,,,,0.0,
521,SA-T612,ML Touring Seat Assembly,,,,,,,,M ,,108.99,147.14,38.15,25.92,831,90570.69,122273.34,3,Stock_Alto,Fabricado_Interno,1,375,500,0,0,0.0,0.0,0.0,0.0,0.0,0.0,7.78,18.14,0,,2008-04-30,,,,,Sobrestockeado,Margen_Bajo,135.69,120.45,26.7,11.46,122273.34,8.91
506,RF-9198,Reflector,,,,,,,,,,0.0,0.0,0.0,,827,0.0,0.0,3,Stock_Alto,Comprado_Externo,0,750,1000,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,2008-04-30,,,,,Sobrestockeado,Margen_Bajo,,,,,0.0,
520,SA-T467,LL Touring Seat Assembly,,,,,,,,L ,,98.77,133.34,34.57,25.92,826,81584.02,110138.84,3,Stock_Alto,Fabricado_Interno,1,375,500,0,0,0.0,0.0,0.0,0.0,0.0,0.0,7.78,18.14,0,,2008-04-30,,,,,Sobrestockeado,Margen_Bajo,122.97,109.15,24.2,10.38,110138.84,8.9
812,HB-R720,ML Road Handlebars,Components,Handlebars,,,,,R ,M ,,27.4925,61.92,34.43,55.59,822,22598.84,50898.24,3,Stock_Alto,Fabricado_Interno,1,375,500,0,0,0.0,0.0,0.0,0.0,0.0,0.0,16.68,38.91,0,,2012-05-30,,,,,Sobrestockeado,Margen_Alto,51.59,37.83,24.1,10.34,50898.24,17.79
355,GP-0982,Guide Pulley,,,,,,,,,,0.0,0.0,0.0,,822,0.0,0.0,3,Stock_Alto,Comprado_Externo,0,600,800,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,2008-04-30,,,,,Sobrestockeado,Margen_Bajo,,,,,0.0,
519,SA-R522,HL Road Seat Assembly,,,,,,,,,,145.87,196.92,51.05,25.92,821,119759.27,161671.32,3,Stock_Alto,Fabricado_Interno,1,375,500,0,0,0.0,0.0,0.0,0.0,0.0,0.0,7.78,18.14,0,,2008-04-30,,,,,Sobrestockeado,Margen_Bajo,181.6,161.2,35.73,15.33,161671.32,8.89
384,HN-3816,Hex Nut 12,,,,,,,,,,0.0,0.0,0.0,,820,0.0,0.0,3,Stock_Alto,Comprado_Externo,0,750,1000,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,2008-04-30,,,,,Sobrestockeado,Margen_Bajo,,,,,0.0,
392,HN-6320,Hex Nut 3,,,,,,,,,,0.0,0.0,0.0,,818,0.0,0.0,3,Stock_Alto,Comprado_Externo,0,750,1000,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,2008-04-30,,,,,Sobrestockeado,Margen_Bajo,,,,,0.0,
518,SA-R430,ML Road Seat Assembly,,,,,,,,M ,,108.99,147.14,38.15,25.92,816,88935.84,120066.24,3,Stock_Alto,Fabricado_Interno,1,375,500,0,0,0.0,0.0,0.0,0.0,0.0,0.0,7.78,18.14,0,,2008-04-30,,,,,Sobrestockeado,Margen_Bajo,135.69,120.45,26.7,11.46,120066.24,8.88
995,BB-8107,ML Bottom Bracket,Components,Bottom Brackets,,,168.0,,,M ,,44.9506,101.24,56.29,55.59,816,36679.69,82611.84,3,Stock_Alto,Fabricado_Interno,1,375,500,0,0,0.0,0.0,0.0,0.0,0.0,0.0,16.68,38.91,0,,2013-05-30,,,,,Sobrestockeado,Margen_Alto,84.35,61.85,39.4,16.9,82611.84,17.78
